facade,relation,startLine,src_category,src_modifier,src_entity,src_file,dest_category,dest_modifier,dest_label,dest_entity,dest_file,filter
extensive -> actively native,Call,176,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Call,178,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,null,,com.android.systemui.statusbar.policy.BatteryController.isPowerSave,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,UseVar,170,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,,com.android.systemui.plugins.qs.QSTile.BooleanState.value,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,UseVar,172,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,,com.android.systemui.plugins.qs.QSTile.BooleanState.value,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,UseVar,175,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,,com.android.systemui.plugins.qs.QSTile.BooleanState.value,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,UseVar,175,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,,com.android.systemui.plugins.qs.QSTile.BooleanState.value,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,UseVar,179,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_UNAVAILABLE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,179,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_UNAVAILABLE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,180,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,,com.android.systemui.plugins.qs.QSTile.BooleanState.value,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,UseVar,181,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_INACTIVE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,181,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_INACTIVE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,183,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_ACTIVE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,UseVar,183,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.service.quicksettings.Tile.STATE_ACTIVE,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,Override,158,Method,protected,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.handleUpdateState,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,147,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,null,,com.android.systemui.statusbar.policy.BatteryController.isPowerSave,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Call,148,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Call,151,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Call,155,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getString,core/java/android/content/Context.java,false
extensive -> actively native,Override,145,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getTileLabel,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Override,140,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getLongClickIntent,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getLongClickIntent,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,135,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.handleClick.ex,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> actively native,Override,187,Method,public,com.android.systemui.qs.tiles.PowerShareTile.getMetricsCategory,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getMetricsCategory,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Typed,171,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState.ex,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> actively native,Typed,159,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.handleUpdateState.state,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,com.android.systemui.plugins.qs.QSTile.BooleanState,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,Typed,199,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.getPowerShare.ex,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> actively native,Override,192,Method,public,com.android.systemui.qs.tiles.PowerShareTile.handleSetListening,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,protected,,com.android.systemui.qs.tileimpl.QSTileImpl.handleSetListening,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Call,219,Method,private,com.android.systemui.qs.tiles.PowerShareTile.getBatteryLevel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,,android.content.Context.getSystemService,core/java/android/content/Context.java,false
extensive -> actively native,Call,220,Method,private,com.android.systemui.qs.tiles.PowerShareTile.getBatteryLevel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Method,public,public-api system-api test-api whitelist,android.os.BatteryManager.getIntProperty,core/java/android/os/BatteryManager.java,true
extensive -> actively native,UseVar,220,Method,private,com.android.systemui.qs.tiles.PowerShareTile.getBatteryLevel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Variable,public,public-api system-api test-api whitelist,android.os.BatteryManager.BATTERY_PROPERTY_CAPACITY,core/java/android/os/BatteryManager.java,true
extensive -> intrusive native,Reflect,219,Method,private,com.android.systemui.qs.tiles.PowerShareTile.getBatteryLevel,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.BatteryManager,core/java/android/os/BatteryManager.java,true
extensive -> actively native,Typed,211,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.getMinBatteryLevel.ex,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
extensive -> intrusive native,Typed,219,Variable,null,com.android.systemui.qs.tiles.PowerShareTile.getBatteryLevel.bm,packages/SystemUI/src/com/android/systemui/qs/tiles/PowerShareTile.java,Class,public,,android.os.BatteryManager,core/java/android/os/BatteryManager.java,true
intrusive native -> actively native,Call,253,Method,public,com.android.systemui.qs.tiles.BluetoothTile.Anonymous_Class.onBluetoothStateChange,packages/SystemUI/src/com/android/systemui/qs/tiles/BluetoothTile.java,Method,public,,com.android.systemui.qs.tiles.BluetoothTile.BluetoothDetailAdapter.setItemsVisible,packages/SystemUI/src/com/android/systemui/qs/tiles/BluetoothTile.java,false
extensive -> actively native,Inherit,35,Class,public,com.android.systemui.qs.tiles.AODTile,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Class,public,,com.android.systemui.qs.tileimpl.QSTileImpl,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Implement,35,Class,public,com.android.systemui.qs.tiles.AODTile,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Interface,null,,com.android.systemui.statusbar.policy.BatteryController.BatteryStateChangeCallback,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Call,38,Class,public,com.android.systemui.qs.tiles.AODTile,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.ResourceIcon.get,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> actively native,Import,22,File,null,com.android.systemui.qs.tiles.AODTile.java,,Class,public,blacklist,android.service.quicksettings.Tile,core/java/android/service/quicksettings/Tile.java,false
extensive -> actively native,Import,26,File,null,com.android.systemui.qs.tiles.AODTile.java,,Interface,public,,com.android.systemui.qs.QSHost,packages/SystemUI/src/com/android/systemui/qs/QSHost.java,false
extensive -> actively native,Import,25,File,null,com.android.systemui.qs.tiles.AODTile.java,,Class,public,,com.android.systemui.plugins.qs.QSTile.BooleanState,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
extensive -> actively native,Import,28,File,null,com.android.systemui.qs.tiles.AODTile.java,,Class,public,,com.android.systemui.qs.tileimpl.QSTileImpl,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> intrusive native,Import,27,File,null,com.android.systemui.qs.tiles.AODTile.java,,Class,public,,com.android.systemui.qs.SecureSetting,packages/SystemUI/src/com/android/systemui/qs/SecureSetting.java,false
extensive -> actively native,Import,20,File,null,com.android.systemui.qs.tiles.AODTile.java,,Class,public,blacklist,android.content.Intent,core/java/android/content/Intent.java,false
extensive -> intrusive native,Import,21,File,null,com.android.systemui.qs.tiles.AODTile.java,,Class,public,blacklist,android.provider.Settings,core/java/android/provider/Settings.java,false
extensive -> actively native,Import,29,File,null,com.android.systemui.qs.tiles.AODTile.java,,Interface,public,,com.android.systemui.statusbar.policy.BatteryController,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Call,55,Method,public,com.android.systemui.qs.tiles.AODTile.AODTile,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Method,public,,com.android.systemui.qs.tileimpl.QSTileImpl.getLifecycle,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,false
extensive -> intrusive native,Typed,41,Variable,private,com.android.systemui.qs.tiles.AODTile.mSetting,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Class,public,,com.android.systemui.qs.SecureSetting,packages/SystemUI/src/com/android/systemui/qs/SecureSetting.java,false
extensive -> actively native,Typed,39,Variable,private,com.android.systemui.qs.tiles.AODTile.mBatteryController,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Interface,public,,com.android.systemui.statusbar.policy.BatteryController,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,false
extensive -> actively native,Typed,38,Variable,private,com.android.systemui.qs.tiles.AODTile.mIcon,packages/SystemUI/src/com/android/systemui/qs/tiles/AODTile.java,Class,public,,com.android.systemui.plugins.qs.QSTile.Icon,packages/SystemUI/plugin/src/com/android/systemui/plugins/qs/QSTile.java,false
