filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
telephony/java/android/telephony/VisualVoicemailService.java,1,4,583,1,1,14
tests/HwAccelerationTest/src/com/android/test/hwui/SmallCircleActivity.java,2,2,72,0,0,0
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/unit/ExifInterfaceTest.java,5,13,1626,13,15,1650
core/tests/coretests/src/android/app/usage/UsageStatsTest.java,3,5,937,3,4,932
services/core/java/com/android/server/media/RemoteDisplayProviderProxy.java,1,1,3,0,0,0
core/java/android/text/style/LineBackgroundSpan.java,3,7,212,1,3,120
packages/SettingsLib/src/com/android/settingslib/deviceinfo/AbstractSimStatusImeiInfoPreferenceController.java,1,1,36,1,1,36
core/java/android/security/keystore/recovery/WrappedApplicationKey.java,4,15,310,14,15,310
core/java/com/android/internal/graphics/palette/Palette.java,1,2,1016,1,1,26
services/core/java/com/android/server/location/GnssGeofenceProvider.java,1,2,241,2,2,241
core/java/android/widget/DialerFilter.java,5,7,1322,0,0,0
packages/SystemUI/src/com/android/systemui/volume/VolumeDialogControllerImpl.java,11,29,507,14,15,273
packages/SystemUI/tests/src/com/android/systemui/statusbar/notification/stack/NotificationRoundnessManagerTest.java,6,7,228,4,5,220
keystore/java/android/security/keystore/ArrayUtils.java,1,1,4,1,1,4
core/java/android/speech/tts/AbstractEventLogger.java,1,2,126,2,2,126
packages/SystemUI/legacy/recents/src/com/android/systemui/recents/misc/SystemServicesProxy.java,1,1,8,0,0,0
core/java/android/view/GestureExclusionTracker.java,2,5,158,4,5,158
packages/SystemUI/src/com/android/systemui/usb/UsbConfirmActivity.java,4,7,363,3,4,211
packages/SystemUI/legacy/recents/src/com/android/systemui/recents/events/ui/dragndrop/DragStartInitializeDropTargetsEvent.java,0,0,0,0,0,0
packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileView.java,6,15,140,1,1,26
packages/WallpaperCropper/src/com/android/photos/views/TiledImageRenderer.java,2,2,827,1,1,825
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/Service17.java,1,1,24,0,0,0
services/core/java/com/android/server/appop/AppOpsService.java,9,31,1731,16,25,1486
core/java/android/content/pm/LauncherApps.java,17,107,3591,49,60,1707
packages/SettingsLib/src/com/android/settingslib/inputmethod/InputMethodAndSubtypeEnablerManagerCompat.java,2,2,277,1,1,265
media/java/android/media/PlayerProxy.java,2,3,169,2,2,36
services/backup/java/com/android/server/backup/FileMetadata.java,4,9,116,7,10,118
services/tests/uiservicestests/src/com/android/server/notification/BadgeExtractorTest.java,3,4,85,2,2,57
packages/SystemUI/src/com/android/systemui/statusbar/AlphaOptimizedTextView.java,1,2,98,0,0,0
core/java/android/ddm/DdmHandleNativeHeap.java,2,4,277,0,0,0
services/net/java/android/net/netlink/StructInetDiagMsg.java,1,1,67,2,2,134
packages/SystemUI/tests/src/com/android/systemui/doze/DozeTriggersTest.java,10,29,450,12,13,162
packages/SystemUI/legacy/recents/src/com/android/systemui/recents/events/ui/TaskSnapshotChangedEvent.java,0,0,0,0,0,0
core/java/android/text/FontConfig.java,5,18,1338,11,14,814
packages/SystemUI/src/com/android/systemui/qs/TouchAnimator.java,4,12,547,6,12,547
test-runner/src/android/test/SyncBaseInstrumentation.java,1,3,18,1,1,6
core/java/com/android/internal/util/function/QuintPredicate.java,1,1,28,0,0,0
core/tests/coretests/src/android/view/textclassifier/TextClassificationTest.java,4,12,464,10,11,450
services/core/java/com/android/server/net/watchlist/ReportEncoder.java,1,3,196,2,3,196
core/tests/coretests/src/android/widget/focus/DescendantFocusability.java,2,2,10,1,1,6
services/core/java/com/android/server/firewall/StringFilter.java,0,0,0,0,0,0
core/java/com/android/internal/util/ContrastColorUtil.java,3,6,93,2,3,65
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/unit/MediaRecorderStartStateUnitTest.java,2,8,220,0,0,0
packages/WallpaperCropper/src/com/android/gallery3d/exif/ExifData.java,1,1,348,1,1,348
core/java/android/hardware/biometrics/BiometricFingerprintConstants.java,2,5,192,1,1,2
packages/SystemUI/tests/src/com/android/systemui/qs/QSFragmentTest.java,7,36,410,7,9,110
core/tests/coretests/src/android/widget/listview/ListOfShortShortTallShortShort.java,0,0,0,0,0,0
packages/SystemUI/tests/src/com/android/systemui/DependencyTest.java,4,12,129,3,3,15
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/ReferencedByAnnotationWithOtherReferences.java,1,1,38,0,0,0
services/contentcapture/java/com/android/server/contentcapture/ContentCapturePerUserService.java,2,40,1125,20,31,858
test-base/src/android/test/suitebuilder/annotation/Suppress.java,0,0,0,0,0,0
packages/SystemUI/src/com/android/systemui/statusbar/notification/row/NotificationContentInflater.java,4,8,404,4,4,177
services/tests/servicestests/src/com/android/server/job/MockPriorityJobService.java,1,1,106,0,0,0
core/java/android/text/style/AccessibilityClickableSpan.java,2,3,201,3,3,201
core/java/android/hardware/location/NanoAppState.java,2,3,92,2,3,92
services/core/java/com/android/server/uri/NeededUriGrants.java,1,1,49,1,1,49
services/core/java/com/android/server/wm/AppWindowToken.java,41,357,8120,162,259,6692
packages/SystemUI/legacy/recents/src/com/android/systemui/recents/events/ui/RecentsGrowingEvent.java,0,0,0,0,0,0
packages/SettingsLib/src/com/android/settingslib/CustomDialogPreference.java,4,10,272,2,2,128
media/java/android/media/MediaMetadataRetriever.java,22,56,2184,11,13,212
core/tests/coretests/src/android/view/LongpressTest.java,2,2,22,1,1,17
packages/SystemUI/src/com/android/systemui/statusbar/policy/EthernetSignalController.java,3,7,111,5,7,111
